,text,favourite_count,retweet_count,created_at
544,"HOY! Todos al #Congreso para reclamar por igualdad de oportunidades y por los derechos que nos faltan ✊🏼

#8M #mujer #genero #diversidad #derechos #feminismo https://t.co/2ZsMUmw4pS",7,6,2022-03-08 14:59:00
545,"RT @cepyme_: El presidente de CEPYME, Gerardo Cuerva inaugura la jornada “El presente tiene nombre de #mujer” destacando que la #igualdad e…",0,10,2022-03-08 14:58:43
546,"RT @SputnikMundo: 🚺8️⃣🗓️ Hoy celebramos el Día de la mujer, pero ¿por qué se celebra un 8 de marzo?

#8demarzo #8demarzodiadelamujer ##diad…",0,27,2022-03-08 14:58:42
547,"🟣 Al grito de revolución e igualdad, nace por primera vez el #feminismo. El ""Segundo sexo"", de #SimoneDeBeauvoir fue uno de libros que plasmaron el movimiento de liberación de la #mujer.
Vía @CanalOnceTV 🇲🇽
#8DeMarzo #8M #8M2022 💜
https://t.co/anSVTBanx5",1,1,2022-03-08 14:58:41
548,"Porque si falta una, faltamos todas! #NiUnaMenos #8Marzo2022 #8M #Mujeres #Mujer 💜💜💜 https://t.co/YXtIZZexhd",1,0,2022-03-08 14:58:39
549,"RT @vocacionalbp: La Congregación de Nuestra Señora de la Caridad del Buen Pastor está presente en 65 paises en pro de los derechos, partic…",0,2,2022-03-08 14:58:36
550,"RT @semic: Feliz día a todas las mujeres y especialmente a todas las que forman parte de la familia SEMIC 💜

Por un #8M reivindicando el pa…",0,2,2022-03-08 14:58:25
551,"En Cáritas estamos siempre con la #mujer y acompañamos a miles a través de diferentes programas. Juntas, por un mundo mejor. 
#8M #DiaInternacionalDeLaMujer #EllasSomosNosotras 
Aquí puedes conocer más de nuestro trabajo 👇🏼
https://t.co/aEdVv3fYGs",0,0,2022-03-08 14:58:23
552,"✊ Por las que lucharon, luchan y seguirán luchando para vivir en un mundo más igualitario, un mundo donde ser mujeres libres no nos cueste la vida 💜
#diadelamujer #mujer #8M https://t.co/6RoleetrDL",0,0,2022-03-08 14:58:22
553,RT @artes_oficial: #8M Día de la #mujer #trabajadora Frente de Mujeres por la Refundación de Chile 🇨🇱 https://t.co/8Hcq6rJsAd,0,41,2022-03-08 14:58:21
554,"💜 8 de marzo día internacional de la mujer 
#diadelamujer #empresarias #8M #igualdad #empresa #luchacontraladesigualdad #mujer https://t.co/1ut9tJXDOk",1,0,2022-03-08 14:58:09
555,"RT @AgroalimentaCLM: 👩‍🍳Teresa Gutiérrez y 👩‍🍳María Morales protagonizan la campaña de la DO La Mancha, como símbolo del poder femenino en…",0,1,2022-03-08 14:58:09
556,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,35,2022-03-08 14:58:07
557,"RT @Aguilarjimene17: ¡Sumémonos por las causas de las mujeres!

El Día Internacional de la #Mujer es una oportunidad para visibilizar el tr…",0,5,2022-03-08 14:58:07
558,"RT @semic: Feliz día a todas las mujeres y especialmente a todas las que forman parte de la familia SEMIC 💜

Por un #8M reivindicando el pa…",0,2,2022-03-08 14:58:06
559,"¡La Asociación de Radiodifusores de Puerto Rico felicita a las mujeres en su día!

#noticia #noticias #8M #DíaDeLaMujer #DiaDeLasMujeres #DIM2022 #8M2022 #DiaInternacionalDeLaMujer #nosqueremosvivas #vivasnosqueremos #mujer #mujeres #mujeresalpoder #MujerTrabajadora https://t.co/dx8a9WBc7h",1,0,2022-03-08 14:58:04
560,"RT @RadioCanelaEC: ⭕️En #RadioCanela hoy no te dedicaremos la canción de Arjona ""mujeres"" 🎶.... 

🧐Preferimos honrar a todas las mujeres qu…",0,1,2022-03-08 14:58:00
561,"8M en el #CSDA 
💪🏻💜
.
@GVAinnova @DIseacv @iseacv
#8M #mujer #DiaInternacionalDeLaMujer2022 #csdalicante #enseñanzasartisticas #iseacv #iseacv_direccion #GVAinnova
#enseñanzassuperioresdedanza #enseñanzasartisticassuperiores #pedagogiadeladanza https://t.co/1ikJMt6a4f",2,1,2022-03-08 14:57:47
562,"RT @astropuebla: ¿Conoces a las mujeres comandantes de la Estación Espacial Internacional?
 https://t.co/h00n6jTXsM
@elsoldepuebla1
#cienci…",0,2,2022-03-08 14:57:37
563,"RT @MundodeBuceo: Hoy conmemoramos la lucha por los derechos de las mujeres y llegar a la equidad. 
#diadelamujer #8m #mujer #mujeres #Mund…",0,3,2022-03-08 14:57:29
564,"No necesito que ninguna ministra ni ningún gobierno ni ningún partido político me concedan el carnet de feminista. Yo sé lo que soy y con eso me basta. Soy una #mujer libre.

#8M https://t.co/iOl26U4qXo",7,5,2022-03-08 14:57:22
565,"En mi blog Kintsukuroi hablo sobre la mujer y el significado que tiene para mí hoy 8 de Marzo. 💜
#mujer #8m #Diadelamujer https://t.co/6FN8qo35Qc",0,0,2022-03-08 14:57:21
566,"RT @astropuebla: ¿Conoces a las mujeres comandantes de la Estación Espacial Internacional?
 https://t.co/h00n6jTXsM
@elsoldepuebla1
#cienci…",0,2,2022-03-08 14:57:11
567,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,35,2022-03-08 14:57:11
568,RT @olliesmission: Hoy las madres de @ahcspain reflexionan sobre lo que significa ser madre y cuidadora de una persona con #unaenfermedadra…,0,1,2022-03-08 14:56:42
569,#8M | La Defensoría del Pueblo presente en la “Gran marcha por la #vida y #seguridad de la #mujer por clamar #Justicia para las víctimas de feminicidio y violencia hacia la mujer”. https://t.co/GOrqJdiGgO,1,0,2022-03-08 14:56:31
570,"RT @FrasesNorfiPC: #Mujer, no dejes que nada ni nadie te impida florecer.
¡Feliz #DiaDeLaMujer! #8M
https://t.co/McT9rnMAuL https://t.co/v4…",0,17,2022-03-08 14:56:30
571,"RT @Aguilarjimene17: ¡Sumémonos por las causas de las mujeres!

El Día Internacional de la #Mujer es una oportunidad para visibilizar el tr…",0,5,2022-03-08 14:56:15
572,"RT @AunaCCS: Hoy,  #8M, empezamos el #DiaInternacionalDeLaMujer con una entrevista a Francisca Rubio, directora de I+D+i de @redZemper. 

#…",0,2,2022-03-08 14:56:13
573,RT @STR_Sindicato: Compañeras del @STR_Sindicato haciendo campaña informativa a las puertas del Campus @Repsol en el Día de la #Mujer #Trab…,0,10,2022-03-08 14:55:54
574,RT @Asociacion_ALMA: ¿Para cuando la IGUALDAD REAL? Otro #8M otro año más y todo sigue igual para la #mujer y quienes tienen la posibilidad…,0,11,2022-03-08 14:55:50
575,"RT @GobYucatan: En el Día Internacional de la #Mujer conmemoramos la lucha de las mujeres por la igualdad, reconocimiento y acceso pleno de…",0,5,2022-03-08 14:55:43
576,"¿Conoces a las mujeres comandantes de la Estación Espacial Internacional?
 https://t.co/h00n6jTXsM
@elsoldepuebla1
#ciencia #mujer #8m #Puebla #México #CDMX #Tlaxcala #DiaInternacionalDeLaMujer #DiaDeLasMujeres #DiaDaMuller #Diadelamujer2022 https://t.co/O1P2jth67s",3,2,2022-03-08 14:55:30
577,RT @Respiroparaelal: Gracias #mujeres en historia para #derechos hoy. Una sociedad con #respeto y #armonia requiere #participación de tod@s…,0,1,2022-03-08 14:55:26
578,"¡Sumémonos por las causas de las mujeres!

El Día Internacional de la #Mujer es una oportunidad para visibilizar el trabajo y la lucha que llevan día con día. 

El movimiento del #8M, es en esencia un llamado al respeto de sus derechos que debemos respaldar hoy y siempre. https://t.co/HvCEJbshVj",5,5,2022-03-08 14:55:14
579,"📸La consejera #EcoGobCan, @Elenamanez, participa en el acto institucional del Gobierno de #Canarias por el Día Internacional de la #Mujer #8M en la sede de @PresiCan de la capital tinerfeña🟣 https://t.co/AHvvnqnUi3",4,2,2022-03-08 14:55:03
580,RT @YWP_Spain: #MujeresYWP | Hoy es el #DíaInternacionaldelaMujer y en YWP_Spain hemos preguntado a las chicas de la red qué opinan sobre e…,0,10,2022-03-08 14:54:56
581,"Hoy las madres de @ahcspain reflexionan sobre lo que significa ser madre y cuidadora de una persona con #unaenfermedadrara.

#8M #mujer #IWD #cuidadora #madre https://t.co/85ocMJE0VG",3,1,2022-03-08 14:54:49
582,"En el Día Internacional de la #Mujer conmemoramos la lucha de las mujeres por la igualdad, reconocimiento y acceso pleno de sus #derechos. 

#8M #MesDeLaMujer https://t.co/WoAkscM2WY",7,5,2022-03-08 14:54:48
583,"RT @LauFdzOficial: Llegó la hora de la igualdad completa entre mujeres y hombres. Ya llegó la hora de la #Mujer.
#DíaDeLaMujer #8M https://…",0,8,2022-03-08 14:54:35
584,"RT @aytoalguenya: 💜💙💛 𝗙𝗘𝗟𝗜𝗭 𝗗𝗜́𝗔 #𝗠𝗨𝗝𝗘𝗥!!!
@aytoalguenya #8M #Algueña https://t.co/PKIzaxTRiP",0,2,2022-03-08 14:54:25
585,"RT @TaoUniversityMx: 8 de marzo
Conmemoración del día de la mujer.
El equipo de Tao University se solidariza y se une a la conmemoración de…",0,4,2022-03-08 14:54:16
586,"A través de redes sociales se difundieron videos en donde se aprecia como un grupo de personas escriben las letras de esta frase con pintura blanca
#méxico #mujer #8m #marcha https://t.co/5EGvVTGITT",0,0,2022-03-08 14:53:33
587,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 14:53:28
588,"¡Hoy y cada día, FELIZ DÍA DE LA #MUJER! 👩‍🦰
Desde el CRN de Atención Social queremos remarcar la importancia de la igualdad social y animar a todas las mujeres a ser libres, empoderadas y felices con sus logros. 💜💪🏽

#CRNAtenciónSocial #WomensDay #8M https://t.co/uui3FtlpQS",0,0,2022-03-08 14:53:23
589,"#8M ||

@anafron76 Country Manager de @UNIR_Ecuador participa en el evento académico de la @DefPublicaEC tras conmemorar el #DíaDeLaMujer.

En el diálogo se afirma la importancia de la #mujer en los ámbitos educativos, su experiencia y capacitación continúa. https://t.co/gQBrifBF30",1,0,2022-03-08 14:53:19
590,"‍#8deMarzo, Día Internacional de la #Mujer.‍ 💜💚

Se conmemora la lucha de las mujeres por su participación en la sociedad y su desarrollo íntegro como persona, en pie de igualdad con el hombre. También se usa para hacer referencia a esta conmemoración el numerónimo #8M. https://t.co/kGR8RYQtX8",1,0,2022-03-08 14:53:16
591,"RT @caligramaeditor: 📣 Editorial Caligrama con la mujer.🙎🏻‍♀️🙎🏾‍♀️🙎🏼‍♀️

#diadelamujer #8M #editorialcaligrama #lantiapublishing #autoras #…",0,1,2022-03-08 14:53:07
592,"RT @RobertoLopez_P: Este #8M y 2do. día de #Webinars en conmemoración del “Día Internacional de la #Mujer”, la Dra. @EvaBarrientosZe conver…",0,2,2022-03-08 14:53:04
593,"Honramos la fortaleza y la resiliencia de todas las mujeres del mundo 💐
 #IWD2022 #díadelamujer #8M #Mujer #Chile #GirlPower #diainternacionalmujer https://t.co/CVGQrrewb5",0,0,2022-03-08 14:52:32
594,"RT @ArthurGongora: Hoy es #8M / #8Marzo / #8DeMarzo / #8Marzo2022. Por tanto, ‘Dia Internacional de la #Mujer 

GRAN admiración y respeto q…",0,1,2022-03-08 14:52:11
595,"RT @YagodeMarta: Detrás de cada #mujer existe una historia que la convierte en guerrera.
#DíaInternacionaldelaMujer #8Marzo2022 #8M https:/…",0,8,2022-03-08 14:52:01
596,"RT @JnCCanarias: 🗣️🟣Hoy, 8 de Marzo, @JnCCanarias nos unimos a todas esas guerreras que luchan día tras día por la Igualdad. 

Hoy y siempr…",0,6,2022-03-08 14:51:46
597,"RT @GuilleSSuarez: Así queremos celebrar este #8M en @IdentidadArgen2, privilegiados por nuestra integración como Equipo, Feliz Día!! 
#muj…",0,1,2022-03-08 14:51:44
598,"""No tienes que contar tu historia para mostrar que has triunfado, si no para que otras mujeres vean que pueden hacerlo."" 💜

Bahar, en la serie #Mujer fue un claro ejemplo de lucha, constancia y superación de la mujer 💪 #8M #DíaInternacionalDeLaMujer https://t.co/Ucm8nqeIFi",6,1,2022-03-08 14:51:41
599,"RT @VanesaDaf: No siempre fuimos visibles, pero gracias a muchas ""anónimas"", hoy podemos crear y creer, con nombre y apellido.

Día de la m…",0,12,2022-03-08 14:51:38
600,RT @ASCM_Galicia: En el #DíaInternacionalDeLaMujer #8M queremos destacar nuestro compromiso con la #mujer con #discapacidad en su desarroll…,0,1,2022-03-08 14:50:27
601,"RT @celtyv: Estos apellidos son algunos de los miles de mujeres que hasta el día de hoy esperan Justicia, Verdad y Reparación.
.
#diadelamu…",0,8,2022-03-08 14:50:23
602,"8 de marzo DIA INTERNACIONAL DE LA MUJER TRABAJADORA
RESISTIMOS,
TRABAJAMOS
Y LUCHAMOS
SI A NUESTROS DERECHOS.
.
#8m #8demarzo #8marzo #tallerdevida #derechos #mujer https://t.co/IXolFMTxfv",0,0,2022-03-08 14:50:19
603,"RT @Es_Kahlo: Soy #mujer con #discapacidad 
#8M #8M2022 #SororidadParaTodas
🇲🇽♿️🇪🇺💜🇪🇸 🇧🇴 
#Diadelamujer #NiUnaMenos 
@movimientoPcD https:/…",0,1,2022-03-08 14:50:09
604,"RT @celtyv: Estos apellidos son algunos de los miles de mujeres que hasta el día de hoy esperan Justicia, Verdad y Reparación.
.
#diadelamu…",0,8,2022-03-08 14:50:07
605,"Gracias #mujeres en historia para #derechos hoy. Una sociedad con #respeto y #armonia requiere #participación de tod@s!
#8M #DiaInternacionalDeLaMujer #mujeresyhombres #mujer #oportunidades #niunamenos #metoo   #equidad #igualdad #8demarzo #8demarzo2022 #El8 #8M22 #8M2022 #Hoy8 https://t.co/PbUBTPVrOg",1,1,2022-03-08 14:49:44
606,"RT @SaraHispania: Por lo visto las únicas mujeres que existen en España son las de PODEMOS. Como si las demás no fuéramos mujeres.
#Mujer #…",0,11,2022-03-08 14:49:43
607,"⭕️En #RadioCanela hoy no te dedicaremos la canción de Arjona ""mujeres"" 🎶.... 

🧐Preferimos honrar a todas las mujeres que son su fuerza y dignidad; luchan y nos representan para oportunidades de igualdad...💪

#8M #diainternacionaldelamujer #mujer https://t.co/xEtBNg2w2T",9,1,2022-03-08 14:49:32
608,"RT @AytoAlbacete: 🟣""Invasiones"", en forma de danza, para visibilizar más que nunca a la #mujer en espacios públicos como el Mercado Municip…",0,6,2022-03-08 14:49:29
609,"#Mujer | Además de la conmemoración de la conmemoracióndel #8M, @casa_la también rememora su creación y festeja su aniversario número 40. 
https://t.co/f9RjpodyvH",1,0,2022-03-08 14:48:44
610,"RT @jucilnacional: Hoy, el gobierno nos dirá que es #8Marzo, el #DíaDeLaMujer y que defienden la #Igualdad cuando discriminan a la #Mujer p…",0,71,2022-03-08 14:48:29
611,"RT @alex_gulart: ""Si el hombre es la cabeza, ella es una corona, una corona para su esposo, y la corona de la creación visible. El hombre f…",0,2,2022-03-08 14:47:57
612,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,35,2022-03-08 14:47:44
613,"¡Somos únicas, asombrosas y dignas!

Hoy queremos celebrar juntas el Día Internacional de la Mujer, la mejor oportunidad para reconocer nuestro aporte para la construcción de una sociedad justa y equitativa.

#mujer #8m #mujeres #diainternacionaldelamujer #8demarzo #8marzo https://t.co/cXKzHn9IKB",0,0,2022-03-08 14:47:36
614,"RT @FrasesNorfiPC: Hoy 8 de marzo celebramos el Día Internacional de la Mujer. Día de homenaje, de reconocimiento y admiración a la #Mujer,…",0,35,2022-03-08 14:47:20
615,"ＩＮＶＩＴＡＣＩＯＮ @CulturalCondes 

#Arte #Artes #Exposicion #Fotografia #Photography #LasCondes #8Marzo2022 #El8M #MinisteriodelaMujer #8M #Femenino #Mujer #Women #WomensDay #WomensHistoryMonth #WomenInScience #WomensArt #VitrinaNorte #Feminism #Feminismo #NationalGeographic https://t.co/BuIU6dpEvs",1,0,2022-03-08 14:46:51
616,"Por las que son, por las que se sienten #mujer #8M 🎶ser la mujer que te dé la gana de ser🎶",0,0,2022-03-08 14:46:24
617,"RT @fundataiyariac: Hoy y siempre tendremos una luz encendida por ti 
#mujer que trascendiste invisibilizada, por ti que diste tu propia vi…",0,7,2022-03-08 14:45:40
618,"💜Mujeres Trabajadoras que mueven el mundo💪

Las que cumplen un rol fundamental y ocupan lugares de decisión.

✨¡Feliz día a las trabajadoras de las 36 empresas y a aquellas que pronto formarán parte
#8m #díainternacionaldelamujer #mujer #mujertrabajadora #mejorriojanas https://t.co/PKt7lAVbak",3,1,2022-03-08 14:45:39
619,"RT @cuentatuciencia: 8⃣ Marzo #Trabajo
Las mujeres realizan un 75% del trabajo no remunerado del mundo 🤯

#8M, ""La Mujer Invisible"" de Caro…",0,3,2022-03-08 14:45:20
620,"Hoy 8 de marzo se conmemora la lucha de las mujeres por un mundo con mayor igualdad de derechos y oportunidades en la sociedad. 

#evamovil #8marzo #8m #mujer #woman #WomansDay  #diainternacionaldelamujer #mujeres #españa #spain #madrid https://t.co/NRdbCYaUF3",1,0,2022-03-08 14:45:13
621,"Gracias por su lucha 💞🦩🌈 

#8M #diadelamujer #mujeresqueinspiran #mujer #mujeres #mujeresqueinspiran https://t.co/fy02gOpokR https://t.co/MktuqvAj7Q",0,0,2022-03-08 14:45:06
622,RT @ATiempoTv: #DíaInternacionalDeLaMujer Hoy 8 de Marzo te contamos cómo surge esta conmemoración mundial de la lucha por los derechos de…,0,1,2022-03-08 14:45:02
623,"RT @IECA_Andalucia: 👩‍💻¿Cuál es el papel de la #mujer en la #economía y sociedad #digital de #Andalucía? 
Con motivo de este #8M💜te enseñam…",0,4,2022-03-08 14:44:35
624,"RT @VanesaDaf: No siempre fuimos visibles, pero gracias a muchas ""anónimas"", hoy podemos crear y creer, con nombre y apellido.

Día de la m…",0,12,2022-03-08 14:44:27
625,"👩‍✈️Feliz #DíaInternacionalDeLaMujer 👩‍⚕️ 
Admiramos el trabajo y esfuerzo de las mujeres que colaboran en Makymat, gracias por el entusiasmo. #8M #8M22 #Feliz8M #Mujer #Makymat https://t.co/y1lWvsJEhv",0,0,2022-03-08 14:44:27
626,"Agradezco ser mujer #8M  delicada,dulce,sutil,tb ser valiente resiliente,fuerte y luchadora. La vida nos va forjando con nuestros errores y aciertos,si volviera a nacer,sería la misma #mujer que hoy soy. Gracias x sus saludos chiquill@s,gran día a tod@s! 🙌🏻✨💜 perdón x errores🙏🏼 https://t.co/3sYuZdiHui",11,0,2022-03-08 14:44:09
627,"RT @cpastor999: #8M un día para luchar por la igualdad, la participación y el empoderamiento de la #mujer en todos los ámbitos de la socied…",0,1,2022-03-08 14:44:04
